sim_time,callsign,x_nm,y_nm,altitude,heading,airspeed,target_altitude,target_heading,target_airspeed,loc,gs,on_ground,star,target_wpt,terminal,cmd_raw,cmd_abort,cmd_heading,cmd_altitude_ft,cmd_speed,cmd_waypoint,cmd_holding_wpt,cmd_holding_turn,cmd_landing_runway,cmd_expedite_alt,cmd_expedite_speed
53.0,BA225,-10.0002,25.777167,7960.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
54.0,BA225,-10.0002,25.696694,7940.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
55.0,BA225,-10.0002,25.61625,7920.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
56.0,BA225,-10.0002,25.535833,7900.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
57.0,BA225,-10.0002,25.455444,7880.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
58.0,BA225,-10.0002,25.375083,7860.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
59.0,BA225,-10.0002,25.29475,7840.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
60.0,BA225,-10.0002,25.214444,7820.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
61.0,BA225,-10.0002,25.134167,7800.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
62.0,BA225,-10.0002,25.053917,7780.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
63.0,BA225,-10.0002,24.973694,7760.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
64.0,BA225,-10.0002,24.8935,7740.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
65.0,BA225,-10.0002,24.813333,7720.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
66.0,BA225,-10.0002,24.733194,7700.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
67.0,BA225,-10.0002,24.653083,7680.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
68.0,BA225,-10.0002,24.573,7660.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
69.0,BA225,-10.0002,24.492944,7640.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
70.0,BA225,-10.0002,24.412917,7620.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
71.0,BA225,-10.0002,24.332917,7600.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
72.0,BA225,-10.0002,24.252944,7580.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
73.0,BA225,-10.0002,24.173,7560.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
74.0,BA225,-10.0002,24.093083,7540.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
75.0,BA225,-10.0002,24.013194,7520.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
76.0,BA225,-10.0002,23.933333,7500.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
77.0,BA225,-10.0002,23.8535,7480.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
78.0,BA225,-10.0002,23.773694,7460.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
79.0,BA225,-10.0002,23.693917,7440.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
80.0,BA225,-10.0002,23.614167,7420.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
81.0,BA225,-10.0002,23.534444,7400.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
82.0,BA225,-10.0002,23.45475,7380.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
83.0,BA225,-10.0002,23.375083,7360.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
84.0,BA225,-10.0002,23.295444,7340.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
85.0,BA225,-10.0002,23.215833,7320.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
86.0,BA225,-10.0002,23.13625,7300.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
87.0,BA225,-10.0002,23.056694,7280.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
88.0,BA225,-10.0002,22.977167,7260.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
89.0,BA225,-10.0002,22.897667,7240.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
90.0,BA225,-10.0002,22.818194,7220.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
91.0,BA225,-10.0002,22.73875,7200.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
92.0,BA225,-10.0002,22.659333,7180.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
93.0,BA225,-10.0002,22.579944,7160.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
94.0,BA225,-10.0002,22.500583,7140.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
95.0,BA225,-10.0002,22.42125,7120.0,180.0,250,7000,180.0,250,False,False,,NORTH2,WP17,,,,,,,,,,,,
96.0,BA225,-10.0002,22.342579,7100.0,180.0,248.0,5000,180.0,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
97.0,BA225,-9.996117,22.264676,7080.0,177.0,246.0,5000,149.06284978415954,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
98.0,BA225,-9.988032,22.187752,7060.0,174.0,244.0,5000,148.8460253622674,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
99.0,BA225,-9.976036,22.112009,7040.0,171.0,242.0,5000,148.6495545303964,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
100.0,BA225,-9.960229,22.037644,7020.0,168.0,240.0,5000,148.47398700135858,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
101.0,BA225,-9.940723,21.964845,7000.0,165.0,238.0,5000,148.31984279489083,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
102.0,BA225,-9.917637,21.893795,6980.0,162.0,236.0,5000,148.1876081131261,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
103.0,BA225,-9.8911,21.824665,6960.0,159.0,234.0,5000,148.07773089767423,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
104.0,BA225,-9.86125,21.75762,6940.0,156.0,232.0,5000,147.99061608390096,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
105.0,BA225,-9.828231,21.692816,6920.0,153.0,230.0,5000,147.92662057613705,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
106.0,BA225,-9.792194,21.630399,6900.0,150.0,228.0,5000,147.88604797682098,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
107.0,BA225,-9.754211,21.569922,6880.0,147.8691431129275,226.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
108.0,BA225,-9.716578,21.51,6860.0,147.8691431129275,224.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
109.0,BA225,-9.679293,21.450635,6840.0,147.8691431129275,222.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
110.0,BA225,-9.642358,21.391825,6820.0,147.8691431129275,220.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
111.0,BA225,-9.605435,21.333036,6800.0,147.86914311292747,220.0,5000,147.86914311292747,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
112.0,BA225,-9.568526,21.274267,6780.0,147.8691431129275,220.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
113.0,BA225,-9.531629,21.215519,6760.0,147.8691431129275,220.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
114.0,BA225,-9.494746,21.156792,6740.0,147.8691431129275,220.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
115.0,BA225,-9.457875,21.098086,6720.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
116.0,BA225,-9.421018,21.0394,6700.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
117.0,BA225,-9.384173,20.980735,6680.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
118.0,BA225,-9.347342,20.922091,6660.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
119.0,BA225,-9.310523,20.863467,6640.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
120.0,BA225,-9.273718,20.804864,6620.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
121.0,BA225,-9.236925,20.746282,6600.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
122.0,BA225,-9.200145,20.687721,6580.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
122.0,BA814,-29.918083,7.9998,8980.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
123.0,BA225,-9.163379,20.62918,6560.0,147.8691431129275,220.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
123.0,BA814,-29.836194,7.9998,8960.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
124.0,BA225,-9.126625,20.57066,6540.0,147.8691431129275,220.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
124.0,BA814,-29.754333,7.9998,8940.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
125.0,BA225,-9.089885,20.51216,6520.0,147.8691431129275,220.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
125.0,BA814,-29.6725,7.9998,8920.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
126.0,BA225,-9.053157,20.453682,6500.0,147.8691431129275,220.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
126.0,BA814,-29.590694,7.9998,8900.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
127.0,BA225,-9.016443,20.395224,6480.0,147.8691431129275,220.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
127.0,BA814,-29.508917,7.9998,8880.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
128.0,BA225,-8.979741,20.336786,6460.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
128.0,BA814,-29.427167,7.9998,8860.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
129.0,BA225,-8.943053,20.27837,6440.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
129.0,BA814,-29.345444,7.9998,8840.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
130.0,BA225,-8.906377,20.219974,6420.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
130.0,BA814,-29.26375,7.9998,8820.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
131.0,BA225,-8.869715,20.161599,6400.0,147.86914311292756,220.0,5000,147.86914311292756,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
131.0,BA814,-29.182083,7.9998,8800.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
132.0,BA225,-8.833065,20.103244,6380.0,147.86914311292756,220.0,5000,147.86914311292756,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
132.0,BA814,-29.100444,7.9998,8780.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
133.0,BA225,-8.796429,20.04491,6360.0,147.86914311292756,220.0,5000,147.86914311292756,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
133.0,BA814,-29.018833,7.9998,8760.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
134.0,BA225,-8.759805,19.986597,6340.0,147.86914311292756,220.0,5000,147.86914311292756,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
134.0,BA814,-28.93725,7.9998,8740.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
135.0,BA225,-8.723195,19.928305,6320.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
135.0,BA814,-28.855694,7.9998,8720.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
136.0,BA225,-8.686597,19.870033,6300.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
136.0,BA814,-28.774167,7.9998,8700.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
137.0,BA225,-8.650013,19.811782,6280.0,147.86914311292753,220.0,5000,147.86914311292753,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
137.0,BA814,-28.692667,7.9998,8680.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
138.0,BA225,-8.613441,19.753552,6260.0,147.8691431129275,220.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
138.0,BA814,-28.611194,7.9998,8660.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
139.0,BA225,-8.576883,19.695342,6240.0,147.8691431129275,220.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
139.0,BA814,-28.52975,7.9998,8640.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
140.0,BA225,-8.540337,19.637153,6220.0,147.8691431129275,220.0,5000,147.8691431129275,220,False,False,,NORTH2,WP18,,,,,,,,,,,,
140.0,BA814,-28.448333,7.9998,8620.0,90.0,250,7000,90.0,250,False,False,,NORTH1,WP2,,,,,,,,,,,,
