sim_time,callsign,x_nm,y_nm,altitude,heading,airspeed,target_altitude,target_heading,target_airspeed,loc,gs,on_ground,star,target_wpt,terminal,cmd_raw,cmd_abort,cmd_heading,cmd_altitude_ft,cmd_speed,cmd_waypoint,cmd_holding_wpt,cmd_holding_turn,cmd_landing_runway,cmd_expedite_alt,cmd_expedite_speed
31.0,AA892,27.854991,-4.0002,6400.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
32.0,AA892,27.786082,-4.0002,6380.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
33.0,AA892,27.717198,-4.0002,6360.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
34.0,AA892,27.648338,-4.0002,6340.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
35.0,AA892,27.579502,-4.0002,6320.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
36.0,AA892,27.510691,-4.0002,6300.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
37.0,AA892,27.441904,-4.0002,6280.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
38.0,AA892,27.373142,-4.0002,6260.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
39.0,AA892,27.304404,-4.0002,6240.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
40.0,AA892,27.235691,-4.0002,6220.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
41.0,AA892,27.167002,-4.0002,6200.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
42.0,AA892,27.098338,-4.0002,6180.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
43.0,AA892,27.029698,-4.0002,6160.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
44.0,AA892,26.961082,-4.0002,6140.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
45.0,AA892,26.892491,-4.0002,6120.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
46.0,AA892,26.823924,-4.0002,6100.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
47.0,AA892,26.755382,-4.0002,6080.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
48.0,AA892,26.686864,-4.0002,6060.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
49.0,AA892,26.618371,-4.0002,6040.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
50.0,AA892,26.549902,-4.0002,6020.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
51.0,AA892,26.481458,-4.0002,6000.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
52.0,AA892,26.413038,-4.0002,5980.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
53.0,AA892,26.344642,-4.0002,5960.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
54.0,AA892,26.276271,-4.0002,5940.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
55.0,AA892,26.207924,-4.0002,5920.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
56.0,AA892,26.139602,-4.0002,5900.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
57.0,AA892,26.071304,-4.0002,5880.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
58.0,AA892,26.003031,-4.0002,5860.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
59.0,AA892,25.934782,-4.0002,5840.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
60.0,AA892,25.866558,-4.0002,5820.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
61.0,AA892,25.798358,-4.0002,5800.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
62.0,AA892,25.730182,-4.0002,5780.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
63.0,AA892,25.662031,-4.0002,5760.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
64.0,AA892,25.593904,-4.0002,5740.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
65.0,AA892,25.525802,-4.0002,5720.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
66.0,AA892,25.457724,-4.0002,5700.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
67.0,AA892,25.389671,-4.0002,5680.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
68.0,AA892,25.321642,-4.0002,5660.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
69.0,AA892,25.253638,-4.0002,5640.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
70.0,AA892,25.185658,-4.0002,5620.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
71.0,AA892,25.117702,-4.0002,5600.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
72.0,AA892,25.049771,-4.0002,5580.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
73.0,AA892,24.981864,-4.0002,5560.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
74.0,AA892,24.913982,-4.0002,5540.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
75.0,AA892,24.846124,-4.0002,5520.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
76.0,AA892,24.778291,-4.0002,5500.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
77.0,AA892,24.710482,-4.0002,5480.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
78.0,AA892,24.642698,-4.0002,5460.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
79.0,AA892,24.574938,-4.0002,5440.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
80.0,AA892,24.507202,-4.0002,5420.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
81.0,AA892,24.439491,-4.0002,5400.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
82.0,AA892,24.371804,-4.0002,5380.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
83.0,AA892,24.304142,-4.0002,5360.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
84.0,AA892,24.236504,-4.0002,5340.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
85.0,AA892,24.168891,-4.0002,5320.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
86.0,AA892,24.101302,-4.0002,5300.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
87.0,AA892,24.033738,-4.0002,5280.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
88.0,AA892,23.966198,-4.0002,5260.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
89.0,AA892,23.898682,-4.0002,5240.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
90.0,AA892,23.831191,-4.0002,5220.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
91.0,AA892,23.763724,-4.0002,5200.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
92.0,AA892,23.696282,-4.0002,5180.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
93.0,AA892,23.628864,-4.0002,5160.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
94.0,AA892,23.561471,-4.0002,5140.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
95.0,AA892,23.494102,-4.0002,5120.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
96.0,AA892,23.426758,-4.0002,5100.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
97.0,AA892,23.359438,-4.0002,5080.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
98.0,AA892,23.292142,-4.0002,5060.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
99.0,AA892,23.224871,-4.0002,5040.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
100.0,AA892,23.157624,-4.0002,5020.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
101.0,AA892,23.090402,-4.0002,5000.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
102.0,AA892,23.02318,-4.0002,5000.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
103.0,AA892,22.955958,-4.0002,5000.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
104.0,AA892,22.888736,-4.0002,5000.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
105.0,AA892,22.821513,-4.0002,5000.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
106.0,AA892,22.754291,-4.0002,5000.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
107.0,AA892,22.687069,-4.0002,5000.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
108.0,AA892,22.619847,-4.0002,5000.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
109.0,AA892,22.552624,-4.0002,5000.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
110.0,AA892,22.485402,-4.0002,5000.0,270.0,220.0,5000,270.0,220,False,False,,SOUTH3,WP15,,,,,,,,,,,,
111.0,AA892,22.418815,-4.0002,4980.0,270.0,218.0,3000,270.0,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
112.0,AA892,22.352954,-3.996748,4960.0,273.0,216.0,3000,298.3333952255375,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
113.0,AA892,22.287994,-3.989921,4940.0,276.0,214.0,3000,298.5265944535482,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
114.0,AA892,22.224107,-3.979802,4920.0,279.0,212.0,3000,298.6991570544558,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
115.0,AA892,22.161456,-3.966485,4900.0,282.0,210.0,3000,298.85062216966315,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
116.0,AA892,22.1002,-3.950072,4880.0,285.0,208.0,3000,298.98056615086466,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
117.0,AA892,22.040489,-3.93067,4860.0,288.0,206.0,3000,299.0886068638482,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
118.0,AA892,21.982465,-3.908397,4840.0,291.0,204.0,3000,299.17440822990625,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
119.0,AA892,21.926264,-3.883375,4820.0,294.0,202.0,3000,299.2376849732507,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
120.0,AA892,21.872011,-3.855732,4800.0,297.0,200.0,3000,299.27820753385515,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
121.0,AA892,21.81946,-3.826246,4780.0,299.29580709543194,198.0,3000,299.29580709543194,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
122.0,AA892,21.767458,-3.797069,4760.0,299.29580709543194,196.0,3000,299.29580709543194,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
122.0,UA96,-29.918083,-7.9998,8980.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
123.0,AA892,21.716006,-3.768201,4740.0,299.29580709543194,194.0,3000,299.29580709543194,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
123.0,UA96,-29.836194,-7.9998,8960.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
124.0,AA892,21.665103,-3.73964,4720.0,299.29580709543194,192.0,3000,299.29580709543194,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
124.0,UA96,-29.754333,-7.9998,8940.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
125.0,AA892,21.614749,-3.711388,4700.0,299.29580709543194,190.0,3000,299.29580709543194,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
125.0,UA96,-29.6725,-7.9998,8920.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
126.0,AA892,21.564943,-3.683442,4680.0,299.295807095432,188.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
126.0,UA96,-29.590694,-7.9998,8900.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
127.0,AA892,21.515685,-3.655805,4660.0,299.295807095432,186.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
127.0,UA96,-29.508917,-7.9998,8880.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
128.0,AA892,21.466974,-3.628474,4640.0,299.295807095432,184.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
128.0,UA96,-29.427167,-7.9998,8860.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
129.0,AA892,21.41881,-3.601451,4620.0,299.295807095432,182.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
129.0,UA96,-29.345444,-7.9998,8840.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
130.0,AA892,21.371193,-3.574734,4600.0,299.295807095432,180.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
130.0,UA96,-29.26375,-7.9998,8820.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
131.0,AA892,21.323594,-3.548027,4580.0,299.295807095432,180.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
131.0,UA96,-29.182083,-7.9998,8800.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
132.0,AA892,21.276012,-3.52133,4560.0,299.295807095432,180.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
132.0,UA96,-29.100444,-7.9998,8780.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
133.0,AA892,21.228447,-3.494642,4540.0,299.295807095432,180.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
133.0,UA96,-29.018833,-7.9998,8760.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
134.0,AA892,21.1809,-3.467965,4520.0,299.295807095432,180.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
134.0,UA96,-28.93725,-7.9998,8740.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
135.0,AA892,21.13337,-3.441297,4500.0,299.295807095432,180.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
135.0,UA96,-28.855694,-7.9998,8720.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
136.0,AA892,21.085858,-3.414639,4480.0,299.295807095432,180.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
136.0,UA96,-28.774167,-7.9998,8700.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
137.0,AA892,21.038363,-3.38799,4460.0,299.295807095432,180.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
137.0,UA96,-28.692667,-7.9998,8680.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
138.0,AA892,20.990886,-3.361352,4440.0,299.295807095432,180.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
138.0,UA96,-28.611194,-7.9998,8660.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
139.0,AA892,20.943426,-3.334723,4420.0,299.295807095432,180.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
139.0,UA96,-28.52975,-7.9998,8640.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
140.0,AA892,20.895983,-3.308104,4400.0,299.295807095432,180.0,3000,299.295807095432,180,False,False,,SOUTH3,WP6,,,,,,,,,,,,
140.0,UA96,-28.448333,-7.9998,8620.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
141.0,AA892,20.848889,-3.280914,4380.0,300,180.0,3000,300,180,False,False,,,,,c 300 l 27,,300,,,,,,27,,
141.0,UA96,-28.366944,-7.9998,8600.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
142.0,AA892,20.801812,-3.253734,4360.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
142.0,UA96,-28.285583,-7.9998,8580.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
143.0,AA892,20.754752,-3.226564,4340.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
143.0,UA96,-28.20425,-7.9998,8560.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
144.0,AA892,20.707709,-3.199404,4320.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
144.0,UA96,-28.122944,-7.9998,8540.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
145.0,AA892,20.660684,-3.172254,4300.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
145.0,UA96,-28.041667,-7.9998,8520.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
146.0,AA892,20.613676,-3.145114,4280.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
146.0,UA96,-27.960417,-7.9998,8500.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
147.0,AA892,20.566686,-3.117984,4260.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
147.0,UA96,-27.879194,-7.9998,8480.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
148.0,AA892,20.519713,-3.090864,4240.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
148.0,UA96,-27.798,-7.9998,8460.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
149.0,AA892,20.472757,-3.063754,4220.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
149.0,UA96,-27.716833,-7.9998,8440.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
150.0,AA892,20.425818,-3.036654,4200.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
150.0,UA96,-27.635694,-7.9998,8420.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
151.0,AA892,20.378897,-3.009564,4180.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
151.0,UA96,-27.554583,-7.9998,8400.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
152.0,AA892,20.331993,-2.982484,4160.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
152.0,UA96,-27.4735,-7.9998,8380.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
153.0,AA892,20.285106,-2.955414,4140.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
153.0,UA96,-27.392444,-7.9998,8360.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
154.0,AA892,20.238237,-2.928354,4120.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
154.0,UA96,-27.311417,-7.9998,8340.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
155.0,AA892,20.191385,-2.901304,4100.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
155.0,UA96,-27.230417,-7.9998,8320.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
156.0,AA892,20.14455,-2.874264,4080.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
156.0,UA96,-27.149444,-7.9998,8300.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
157.0,AA892,20.097733,-2.847234,4060.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
157.0,UA96,-27.0685,-7.9998,8280.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
158.0,AA892,20.050933,-2.820214,4040.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
158.0,UA96,-26.987583,-7.9998,8260.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
159.0,AA892,20.00415,-2.793204,4020.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
159.0,UA96,-26.906694,-7.9998,8240.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
160.0,AA892,19.957385,-2.766204,4000.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
160.0,UA96,-26.825833,-7.9998,8220.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
161.0,AA892,19.910637,-2.739214,3980.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
161.0,UA96,-26.745,-7.9998,8200.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
162.0,AA892,19.863906,-2.712234,3960.0,300,180.0,3000,300,180,False,False,,,,,,,,,,,,,,,
162.0,UA96,-26.664194,-7.9998,8180.0,90.0,250,7000,90.0,250,False,False,,SOUTH1,WP8,,,,,,,,,,,,
