sim_time,callsign,x_nm,y_nm,altitude,heading,airspeed,target_altitude,target_heading,target_airspeed,loc,gs,on_ground,star,target_wpt,terminal,cmd_raw,cmd_abort,cmd_heading,cmd_altitude_ft,cmd_speed,cmd_waypoint,cmd_holding_wpt,cmd_holding_turn,cmd_landing_runway,cmd_expedite_alt,cmd_expedite_speed
694.0,AF730,8.885522,-9.467654,2864.5920753479004,105.0,180.0,2864.5920753479004,90,180,False,False,,,,,c 090,,090,,,,,,,,
695.0,AF730,8.937232,-9.478645,2864.5920753479004,102.0,180.0,2864.5920753479004,90,180,False,False,,,,,,,,,,,,,,,
696.0,AF730,8.989445,-9.486915,2864.5920753479004,99.0,180.0,2864.5920753479004,90,180,False,False,,,,,,,,,,,,,,,
697.0,AF730,9.04202,-9.492441,2864.5920753479004,96.0,180.0,2864.5920753479004,90,180,False,False,,,,,,,,,,,,,,,
698.0,AF730,9.094813,-9.495208,2864.5920753479004,93.0,180.0,2864.5920753479004,90,180,False,False,,,,,,,,,,,,,,,
699.0,AF730,9.147677,-9.495208,2864.5920753479004,90,180.0,2864.5920753479004,90,180,False,False,,,,,,,,,,,,,,,
700.0,AF730,9.200542,-9.495208,2864.5920753479004,90,180.0,2864.5920753479004,90,180,False,False,,,,,,,,,,,,,,,
701.0,AF730,9.253406,-9.495208,2864.5920753479004,90,180.0,2864.5920753479004,90,180,False,False,,,,,,,,,,,,,,,
702.0,AF730,9.306271,-9.495208,2864.5920753479004,90,180.0,2864.5920753479004,90,180,False,False,,,,,,,,,,,,,,,
703.0,AF730,9.359135,-9.495208,2864.5920753479004,90,180.0,2864.5920753479004,90,180,False,False,,,,,,,,,,,,,,,
704.0,AF730,9.412,-9.495208,2864.5920753479004,90,180.0,2864.5920753479004,90,180,False,False,,,,,,,,,,,,,,,
705.0,AF730,9.464865,-9.495208,2864.5920753479004,90,180.0,2864.5920753479004,90,180,False,False,,,,,,,,,,,,,,,
706.0,AF730,9.517729,-9.495208,2864.5920753479004,90,180.0,2864.5920753479004,90,180,False,False,,,,,,,,,,,,,,,
