sim_time,callsign,x_nm,y_nm,altitude,heading,airspeed,target_altitude,target_heading,target_airspeed,loc,gs,on_ground,star,target_wpt,terminal,cmd_raw,cmd_abort,cmd_heading,cmd_altitude_ft,cmd_speed,cmd_waypoint,cmd_holding_wpt,cmd_holding_turn,cmd_landing_runway,cmd_expedite_alt,cmd_expedite_speed
810.0,AA221,11.357705,0.283121,2443.863868713379,267.0,180.0,2443.863868713379,240,180,False,False,,,,,c 240,,240,,,,,,,,
811.0,AA221,11.305549,0.277639,2443.863868713379,264.0,180.0,2443.863868713379,240,180,False,False,,,,,,,,,,,,,,,
812.0,AA221,11.253751,0.269435,2443.863868713379,261.0,180.0,2443.863868713379,240,180,False,False,,,,,,,,,,,,,,,
813.0,AA221,11.202453,0.258532,2443.863868713379,258.0,180.0,2443.863868713379,240,180,False,False,,,,,,,,,,,,,,,
814.0,AA221,11.151796,0.244958,2443.863868713379,255.0,180.0,2443.863868713379,240,180,False,False,,,,,,,,,,,,,,,
815.0,AA221,11.101919,0.228752,2443.863868713379,252.0,180.0,2443.863868713379,240,180,False,False,,,,,,,,,,,,,,,
816.0,AA221,11.052958,0.209958,2443.863868713379,249.0,180.0,2443.863868713379,240,180,False,False,,,,,,,,,,,,,,,
817.0,AA221,11.005048,0.188627,2443.863868713379,246.0,180.0,2443.863868713379,240,180,False,False,,,,,,,,,,,,,,,
818.0,AA221,10.958321,0.164818,2443.863868713379,243.0,180.0,2443.863868713379,240,180,False,False,,,,,,,,,,,,,,,
819.0,AA221,10.912903,0.138596,2443.863868713379,240,180.0,2443.863868713379,240,180,False,False,,,,,,,,,,,,,,,
820.0,AA221,10.867485,0.112374,2443.863868713379,240,180.0,2443.863868713379,240,180,True,False,,,,,,,,,,,,,,,
821.0,AA221,10.820757,0.088565,2443.863868713379,243.0,180.0,2443.863868713379,248.0016037518802,180,True,False,,,,,,,,,,,,,,,
822.0,AA221,10.772847,0.067234,2443.863868713379,246.0,180.0,2443.863868713379,252.82943466561272,180,True,False,,,,,,,,,,,,,,,
823.0,AA221,10.723887,0.04844,2443.863868713379,249.0,180.0,2443.863868713379,257.0491898673949,180,True,False,,,,,,,,,,,,,,,
824.0,AA221,10.67401,0.032234,2443.863868713379,252.0,180.0,2443.863868713379,260.70793679474957,180,True,False,,,,,,,,,,,,,,,
825.0,AA221,10.623353,0.018661,2443.863868713379,255.0,180.0,2443.863868713379,263.8318348184418,180,True,False,,,,,,,,,,,,,,,
826.0,AA221,10.572055,0.007757,2443.863868713379,258.0,180.0,2443.863868713379,266.433782058302,180,True,False,,,,,,,,,,,,,,,
827.0,AA221,10.520257,-0.000447,2443.863868713379,261.0,180.0,2443.863868713379,268.5183709891159,180,True,False,,,,,,,,,,,,,,,
